Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
060900.KQ,KR7060900008,DGP,KOSDAQ,중견기업부,1350,2,-26,-1.89,1377,1391,1327,120972,163302877,34098609150,25258229,KSQ
043090.KQ,KR7043090000,더테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),488,2,-5,-1.01,493,516,480,82275,40363548,33993895048,69659621,KSQ
038340.KQ,KR7038340006,MIT,KOSDAQ,관리종목(소속부없음),1283,0,0,0.0,0,0,0,0,0,33979354334,26484298,KSQ
333050.KQ,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1398,1,31,2.27,1375,1420,1365,92971,130147206,33909126090,24255455,KSQ
015020.KS,KR7015020001,이스타코,KOSPI,,791,2,-101,-11.32,850,866,775,5030227,4089035825,33895615600,42851600,STK
025870.KQ,KR7025870007,신라에스지,KOSDAQ,중견기업부,8460,1,130,1.56,8000,8580,7580,374842,3038266520,33840000000,4000000,KSQ
084670.KS,KR7084670009,동양고속,KOSPI,,11670,1,10,0.09,11680,11700,11540,231,2694830,33791290230,2895569,STK
038530.KQ,KR7038530002,케이바이오,KOSDAQ,중견기업부,291,2,-1,-0.34,292,302,286,853596,249079084,33672874977,115714347,KSQ
232830.KQ,KR7232830000,시큐센,KOSDAQ,벤처기업부,2870,2,-100,-3.37,2990,2995,2870,89362,260135270,33600444640,11707472,KSQ
030350.KQ,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,484,1,4,0.83,478,518,478,608184,301035147,33584262932,69388973,KSQ
008775.KS,KR7008771008,호텔신라우,KOSPI,,44350,1,100,0.23,44750,44750,44000,1557,68855900,33345833650,751879,STK
001420.KS,KR7001420009,태원물산,KOSPI,,4385,1,295,7.21,4100,5080,4030,684626,3237300445,33326000000,7600000,STK
008600.KS,KR7008600009,윌비스,KOSPI,,494,2,-6,-1.2,500,509,494,196729,97771637,33214603266,67236039,STK
019570.KQ,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,632,1,2,0.32,621,655,621,70244,44414432,33161065280,52470040,KSQ
080470.KQ,KR7080470008,성창오토텍,KOSDAQ,중견기업부,4525,2,-110,-2.37,4635,4680,4525,17056,77908145,33032500000,7300000,KSQ
215790.KQ,KR7215790007,이노인스트루먼트,KOSDAQ,벤처기업부,820,1,6,0.74,801,826,789,130828,105061888,33032182180,40283149,KSQ
900120.KQ,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),114,1,1,0.88,113,114,112,585088,66161249,32858466924,288232166,KSQ
258790.KQ,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1310,2,-25,-1.87,1323,1345,1310,63692,84005280,32738582040,24991284,KSQ
018620.KQ,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1130,1,4,0.36,1132,1135,1126,19145,21639197,32644901090,28889293,KSQ
014910.KS,KR7014910004,성문전자,KOSPI,,1452,1,23,1.61,1430,1460,1401,68134,97430227,32613350220,22460985,STK
058530.KQ,KR7058530007,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0.0,0,0,0,0,0,32527053360,20078428,KSQ
299910.KQ,KR7299910000,베스파,KOSDAQ,관리종목(소속부없음),6880,0,0,0.0,0,0,0,0,0,32483121920,4721384,KSQ
002820.KS,KR7002820009,SUN&L,KOSPI,,2575,1,5,0.19,2550,2580,2510,24414,62052615,32465571675,12607989,STK
001140.KS,KR7001140003,국보,KOSPI,,2110,0,0,0.0,0,0,0,0,0,32447620090,15378019,STK
204210.KS,KR7204210009,스타리츠,KOSPI,,4145,2,-685,-14.18,4600,4730,4120,2516512,10987905925,32442148175,7826815,STK
002070.KS,KR7002070001,비비안,KOSPI,,1080,1,7,0.65,1066,1083,1060,60185,64357446,32177509200,29793990,STK
113810.KQ,KR7113810006,디젠스,KOSDAQ,중견기업부,986,1,3,0.31,983,990,975,118445,116476717,32171258286,32628051,KSQ
054090.KQ,KR7054090006,삼진엘앤디,KOSDAQ,벤처기업부,1288,1,5,0.39,1284,1290,1275,81378,104189714,32147490816,24959232,KSQ
026040.KQ,KR7026040006,제이에스티나,KOSDAQ,중견기업부,1947,2,-3,-0.15,1933,1960,1911,12981,25126951,32132879130,16503790,KSQ
033050.KQ,KR7033050006,제이엠아이,KOSDAQ,벤처기업부,985,2,-2,-0.2,982,996,972,69378,68036457,32090651870,32579342,KSQ
081580.KQ,KR7081580003,성우전자,KOSDAQ,중견기업부,2055,3,0,0.0,2055,2070,2050,21916,45100410,31869233865,15508143,KSQ
365900.KQ,KR7365900000,브이씨,KOSDAQ,벤처기업부,4350,2,-10,-0.23,4370,4490,4260,61313,264625430,31799805000,7310300,KSQ
035200.KQ,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3250,1,55,1.72,3190,3250,3140,121891,386768965,31624417500,9730590,KSQ
187790.KQ,KR7187790001,나노,KOSDAQ,투자주의환기종목(소속부없음),1025,0,0,0.0,0,0,0,0,0,31611850750,30840830,KSQ
003680.KS,KR7003680006,한성기업,KOSPI,,5090,2,-130,-2.49,5240,5240,5060,46048,236123890,31606431350,6209515,STK
007120.KS,KR7007120009,미래아이앤지,KOSPI,,1124,1,26,2.37,1090,1150,1090,52177,58386928,31341148416,27883584,STK
138360.KQ,KR7138360003,협진,KOSDAQ,중견기업부,901,2,-27,-2.91,913,934,880,613808,553610200,31185397584,34611984,KSQ
073190.KQ,KR7073190001,듀오백,KOSDAQ,중견기업부,2605,2,-40,-1.51,2630,2660,2545,92891,240888020,31176744200,11968040,KSQ
331920.KQ,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,3810,1,30,0.79,3790,3855,3780,4613,17511425,31105403880,8164148,KSQ
032080.KQ,KR7032080004,아즈텍WB,KOSDAQ,벤처기업부,1443,2,-21,-1.43,1450,1460,1425,37356,53917610,31011554847,21491029,KSQ
131180.KQ,KR7131180002,딜리,KOSDAQ,벤처기업부,1052,1,7,0.67,1048,1053,1036,40705,42523107,30876200000,29350000,KSQ
352940.KQ,KR7352940001,인바이오,KOSDAQ,벤처기업부,2840,1,10,0.35,2835,2850,2825,6131,17378050,30864353200,10867730,KSQ
044480.KQ,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,899,1,10,1.12,889,903,872,48620,43145609,30834569957,34298743,KSQ
317530.KQ,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,4415,2,-120,-2.65,4580,4580,4415,14120,63140740,30777830340,6971196,KSQ
067730.KQ,KR7067730002,로지시스,KOSDAQ,중견기업부,3180,1,5,0.16,3175,3210,3145,16449,52203405,30763071960,9673922,KSQ
000300.KS,KR7000300004,대유플러스,KOSPI,,241,0,0,0.0,0,0,0,0,0,30475633069,126454909,STK
019685.KS,KR7019681006,대교우B,KOSPI,,1567,1,14,0.9,1589,1589,1535,109660,170896671,30442093330,19426990,STK
208350.KQ,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,3440,2,-5,-0.15,3450,3600,3400,41250,141520080,30404608560,8838549,KSQ
424760.KQ,KR7424760007,벨로크,KOSDAQ,벤처기업부,1565,2,-36,-2.25,1610,1610,1565,9459,14934214,30392303130,19420002,KSQ
347700.KQ,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,1935,1,6,0.31,1946,1963,1909,111626,214971415,30310826850,15664510,KSQ
104040.KQ,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,966,1,10,1.05,956,971,955,34188,32805822,30237037446,31301281,KSQ
048830.KQ,KR7048830004,엔피케이,KOSDAQ,중견기업부,1606,2,-2,-0.12,1608,1629,1576,80261,128839038,30070620338,18723923,KSQ
071850.KQ,KR7071850002,캐스텍코리아,KOSDAQ,중견기업부,1800,1,73,4.23,1731,2240,1731,1685844,3444270498,29824538400,16569188,KSQ
011090.KS,KR7011090008,에넥스,KOSPI,,497,2,-13,-2.55,510,517,497,90031,45195320,29815845577,59991641,STK
043100.KQ,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,440,2,-2,-0.45,443,452,434,563075,248370935,29814051520,67759208,KSQ
310870.KQ,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1441,2,-14,-0.96,1455,1460,1441,61468,89035698,29810357511,20687271,KSQ
068940.KQ,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
079190.KQ,KR7079190005,케스피온,KOSDAQ,벤처기업부,776,2,-2,-0.26,778,784,775,67076,52204429,29763878864,38355514,KSQ
137940.KQ,KR7137940003,넥스트아이,KOSDAQ,중견기업부,380,2,-17,-4.28,391,394,370,2338710,889167151,29761976960,78320992,KSQ
002680.KQ,KR7002680007,한탑,KOSDAQ,투자주의환기종목(소속부없음),920,2,-33,-3.46,944,955,909,241350,221121125,29731455080,32316799,KSQ
039740.KQ,KR7039740006,한국정보공학,KOSDAQ,중견기업부,3705,4,855,30.0,2850,3705,2835,2745049,9611747415,29708160885,8018397,KSQ
085810.KQ,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1000,1,12,1.21,988,1009,988,89814,89759792,29685769000,29685769,KSQ
006380.KS,KR7006380000,카프로,KOSPI,,732,0,0,0.0,0,0,0,0,0,29280000000,40000000,STK
043710.KQ,KR7043710003,서울리거,KOSDAQ,중견기업부,583,1,7,1.22,576,588,573,26425,15335175,29265947040,50198880,KSQ
032280.KQ,KR7032280000,삼일,KOSDAQ,중견기업부,1805,1,48,2.73,1757,1812,1751,96094,171733389,29265529950,16213590,KSQ
900260.KQ,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),812,1,2,0.25,794,822,794,19907,16103074,29257405856,36031288,KSQ
130740.KQ,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2575,2,-5,-0.19,2580,2610,2560,41983,108273595,29037448425,11276679,KSQ
079650.KQ,KR7079650008,서산,KOSDAQ,중견기업부,1447,2,-26,-1.77,1473,1473,1445,18483,26899265,28940000000,20000000,KSQ
451700.KQ,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),2015,3,0,0.0,2015,2015,2005,24909,50072260,28915250000,14350000,KSQ
002870.KS,KR7002870004,신풍,KOSPI,,827,2,-20,-2.36,841,855,806,155852,129935672,28910844900,34958700,STK
072520.KQ,KR7072520000,제넨바이오,KOSDAQ,관리종목(소속부없음),389,0,0,0.0,0,0,0,0,0,28849482466,74163194,KSQ
103230.KQ,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,3970,1,10,0.25,3960,4000,3900,28720,113078525,28584000000,7200000,KSQ
154030.KQ,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2565,2,-15,-0.58,2595,2595,2530,15577,39918065,28524952035,11120839,KSQ
044780.KQ,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1541,2,-13,-0.84,1552,1554,1526,52999,81396319,28517417767,18505787,KSQ
050760.KQ,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1738,2,-6,-0.34,1728,1740,1714,48496,83613173,28389670364,16334678,KSQ
091340.KQ,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2420,1,165,7.32,2250,2595,2235,241856,583503865,28323004820,11703721,KSQ
088790.KS,KR7088790001,진도,KOSPI,,2270,1,40,1.79,2230,2310,2230,30593,69717870,28256378880,12447744,STK
308100.KQ,KR7308100007,까스텔바작,KOSDAQ,중견기업부,4255,2,-15,-0.35,4265,4270,4220,3177,13471165,28188238915,6624733,KSQ
019660.KQ,KR7019660000,글로본,KOSDAQ,투자주의환기종목(소속부없음),810,2,-24,-2.88,834,848,806,92865,75753103,28180504260,34790746,KSQ
044380.KS,KR7044380004,주연테크,KOSPI,,474,2,-7,-1.46,482,485,469,270931,128588095,28060441656,59199244,STK
025890.KS,KR7025890005,한국주강,KOSPI,,2480,1,45,1.85,2435,2495,2420,16683,41010625,28046962320,11309259,STK
025620.KS,KR7025620006,제이준코스메틱,KOSPI,,6250,2,-240,-3.7,6380,6590,6160,13010,83158580,28030287500,4484846,STK
154040.KQ,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1560,2,-7,-0.45,1560,1596,1553,29009,45745892,28002146640,17950094,KSQ
079970.KQ,KR7079970000,투비소프트,KOSDAQ,벤처기업부,356,0,0,0.0,0,0,0,0,0,27947781068,78505003,KSQ
054940.KQ,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,842,1,6,0.72,837,846,836,153707,129407380,27932127416,33173548,KSQ
030720.KS,KR7030720007,동원수산,KOSPI,,5960,2,-30,-0.5,5960,6020,5930,6539,39101450,27736677800,4653805,STK
00499K.KS,KR700499K014,롯데지주우,KOSPI,,34400,2,-300,-0.86,34600,35000,34100,520,17904100,27712743200,805603,STK
063760.KQ,KR7063760003,이엘피,KOSDAQ,벤처기업부,2970,3,0,0.0,3015,3015,2965,36269,107886370,27695636100,9325130,KSQ
035290.KQ,KR7035290006,골드앤에스,KOSDAQ,중견기업부,596,2,-17,-2.77,620,624,592,311115,187477053,27684536144,46450564,KSQ
344860.KQ,KR7344860002,이노진,KOSDAQ,기술성장기업부,2300,2,-85,-3.56,2380,2380,2285,39531,91311545,27669000000,12030000,KSQ
225590.KQ,KR7225590009,패션플랫폼,KOSDAQ,벤처기업부,1035,1,1,0.1,1030,1040,1024,64344,66514029,27568997955,26636713,KSQ
017250.KQ,KR7017250002,인터엠,KOSDAQ,중견기업부,1300,1,33,2.6,1267,1304,1267,44239,57033892,27359107100,21045467,KSQ
043200.KQ,KR7043200005,파루,KOSDAQ,벤처기업부,651,1,6,0.93,646,657,646,88421,57742747,27214609065,41804315,KSQ
001210.KS,KR7001210004,금호전기,KOSPI,,717,2,-2,-0.28,715,848,714,2481346,1917128747,27112840911,37814283,STK
060480.KQ,KR7060480001,국일신동,KOSDAQ,중견기업부,2435,1,65,2.74,2370,2465,2360,71929,173882440,27004150000,11090000,KSQ
020400.KQ,KR7020400008,대동금속,KOSDAQ,중견기업부,8460,2,-20,-0.24,8480,8480,8390,11889,100238180,26980344360,3189166,KSQ
335870.KQ,KR7335870002,윙스풋,KOSDAQ,중견기업부,1617,1,28,1.76,1589,1623,1579,21795,34949514,26973859374,16681422,KSQ
004365.KS,KR7004361002,세방우,KOSPI,,7300,2,-130,-1.75,7300,7360,7230,2157,15699270,26931525000,3689250,STK
027040.KQ,KR7027040005,서울전자통신,KOSDAQ,중견기업부,387,1,8,2.11,379,387,370,179660,67609765,26930883789,69588847,KSQ
123750.KQ,KR7123750002,알톤스포츠,KOSDAQ,투자주의환기종목(소속부없음),2100,2,-55,-2.55,2125,2140,2050,83717,174819630,26767223700,12746297,KSQ
098660.KQ,KR7098660004,에스티오,KOSDAQ,중견기업부,2140,2,-5,-0.23,2135,2175,2110,15896,34135170,26752088640,12500976,KSQ
003495.KS,KR7003491008,대한항공우,KOSPI,,23950,1,50,0.21,24000,24000,23700,383,9146450,26603516300,1110794,STK
159910.KQ,KR7159910009,스킨앤스킨,KOSDAQ,중견기업부,750,1,3,0.4,747,765,721,106068,78554772,26561305500,35415074,KSQ
121890.KQ,KR7121890008,에스디시스템,KOSDAQ,중견기업부,2090,2,-75,-3.46,2165,2215,2050,119953,255852040,26513990800,12686120,KSQ
008290.KQ,KR7008290009,원풍물산,KOSDAQ,중견기업부,649,2,-7,-1.07,656,656,647,114715,74511443,26410197671,40693679,KSQ
224060.KQ,KR7224060004,더코디,KOSDAQ,중견기업부,5520,2,-110,-1.95,5580,5790,5520,7922,44144770,26211156960,4748398,KSQ
054410.KQ,KR7054410006,케이피티유,KOSDAQ,벤처기업부,4570,2,-15,-0.33,4585,4640,4560,5364,24631950,26169849080,5726444,KSQ
377460.KQ,KR7377460001,위니아에이드,KOSDAQ,투자주의환기종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ
900270.KQ,HK0000214814,헝셩그룹,KOSDAQ,외국기업(소속부없음),207,1,2,0.98,205,207,204,325026,66900737,25985762388,125535084,KSQ
464680.KQ,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),2005,1,5,0.25,2005,2005,2000,10330,20692336,25874525000,12905000,KSQ
436530.KQ,KR7436530000,케이비제22호스팩,KOSDAQ,SPAC(소속부없음),4950,1,100,2.06,4930,4985,4810,102779,505296480,25839000000,5220000,KSQ
152550.KS,KR7152550000,한국ANKOR유전,KOSPI,,369,1,2,0.54,364,372,360,3771621,1372969116,25837380000,70020000,STK
275630.KQ,KR7275630002,에스에스알,KOSDAQ,벤처기업부,4290,2,-15,-0.35,4270,4295,4170,13077,55455065,25817172810,6017989,KSQ
361670.KQ,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,4545,2,-10,-0.22,4335,4680,4335,2526,11401015,25759505610,5667658,KSQ
010420.KS,KR7010420008,한솔PNS,KOSPI,,1253,1,10,0.8,1242,1274,1229,28766,35551498,25677744036,20493012,STK
049470.KQ,KR7049470008,SGA,KOSDAQ,중견기업부,435,1,25,6.1,424,500,414,3228120,1472770238,25605078315,58862249,KSQ
196700.KQ,KR7196700009,웹스,KOSDAQ,벤처기업부,1770,1,7,0.4,1772,1780,1710,24950,44091792,25424534880,14364144,KSQ
208860.KQ,KR7208860007,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0,0.0,0,0,0,0,0,25233717915,11443863,KSQ
053060.KQ,KR7053060000,세동,KOSDAQ,중견기업부,1426,1,6,0.42,1420,1434,1409,69822,99261975,25179479494,17657419,KSQ
054220.KQ,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,512,1,10,1.99,505,520,505,157150,80501168,25170226688,49160599,KSQ
188260.KQ,KR7188260004,세니젠,KOSDAQ,기술성장기업부,3700,2,-25,-0.67,3805,3810,3680,6916,25580990,24983650600,6752338,KSQ
060260.KQ,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,594,2,-6,-1.0,599,599,591,124731,74129657,24686666730,41560045,KSQ
227100.KQ,KR7227100005,에이치앤비디자인,KOSDAQ,투자주의환기종목(소속부없음),1578,2,-89,-5.34,1625,1650,1500,499786,784667411,24674616342,15636639,KSQ
065770.KQ,KR7065770000,CS,KOSDAQ,벤처기업부,1266,1,29,2.34,1237,1279,1223,72686,90458252,24574490580,19411130,KSQ
079950.KQ,KR7079950002,인베니아,KOSDAQ,중견기업부,1057,2,-12,-1.12,1069,1069,1050,9864,10449203,24522400000,23200000,KSQ
123330.KQ,KR7123330003,제닉,KOSDAQ,벤처기업부,3480,2,-20,-0.57,3495,3550,3440,16323,56526900,24360000000,7000000,KSQ
215380.KQ,KR7215380007,우정바이오,KOSDAQ,벤처기업부,1783,1,9,0.51,1774,1840,1774,26146,46923847,24318918258,13639326,KSQ
179530.KQ,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,2660,2,-10,-0.37,2670,2690,2605,11217,29622080,24313581040,9140444,KSQ
33637L.KS,KR733637K028,솔루스첨단소재2우B,KOSPI,,6430,1,130,2.06,6850,7500,6370,902763,6200910160,24294443280,3778296,STK
139050.KQ,KR7139050009,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ
191410.KQ,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2165,1,35,1.64,2130,2185,2105,28906,62399885,24177382030,11167382,KSQ
900070.KQ,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),449,2,-1,-0.22,452,453,439,142234,63148691,24131041632,53743968,KSQ
134060.KQ,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,5050,2,-10,-0.2,5060,5060,5000,3752,18881650,24084712500,4769250,KSQ
413630.KQ,KR7413630005,유진스팩8호,KOSDAQ,SPAC(소속부없음),4060,1,100,2.53,3960,4060,3955,65237,261900240,24035200000,5920000,KSQ
225430.KQ,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,857,3,0,0.0,856,857,840,33126,28292266,23899201850,27887050,KSQ
250930.KQ,KR7250930005,예선테크,KOSDAQ,벤처기업부,722,2,-32,-4.24,754,778,721,188295,139657192,23826317680,33000440,KSQ
323230.KQ,KR7323230003,엠에프엠코리아,KOSDAQ,관리종목(소속부없음),550,2,-21,-3.68,571,571,539,319477,176778311,23800146150,43272993,KSQ
084440.KQ,KR7084440007,유비온,KOSDAQ,기술성장기업부,1202,1,46,3.98,1156,1210,1156,52665,62633520,23694785600,19712800,KSQ
033790.KQ,KR7033790007,스카이문스테크놀로지,KOSDAQ,중견기업부,1380,2,-17,-1.22,1397,1412,1370,39400,54722729,23621598000,17117100,KSQ
33626L.KS,KR733626K021,두산퓨얼셀2우B,KOSPI,,7880,2,-50,-0.63,7920,8230,7810,2475,19577620,23532044000,2986300,STK
005110.KS,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,23332434378,18606407,STK
016670.KQ,KR7016670002,디모아,KOSDAQ,중견기업부,228,2,-9,-3.8,237,239,226,1490724,344219268,23223629472,101858024,KSQ
005257.KS,KR7005252002,녹십자홀딩스2우,KOSPI,,27200,2,-450,-1.63,26800,27550,26800,277,7516950,23010928000,845990,STK
091970.KQ,KR7091970004,나노캠텍,KOSDAQ,중견기업부,614,2,-44,-6.69,654,656,600,301938,188541786,22974340702,37417493,KSQ
082660.KQ,KR7082660002,코스나인,KOSDAQ,투자주의환기종목(소속부없음),264,1,1,0.38,263,272,256,496441,130189995,22867909416,86620869,KSQ
258830.KQ,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,22810685704,55365742,KSQ
001770.KS,KR7001770007,SHD,KOSPI,,18730,1,30,0.16,18700,19050,18320,2262,42168560,22754664940,1214878,STK
115530.KQ,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,332,1,7,2.15,325,377,325,1988410,689476539,22563716000,67963000,KSQ
468510.KQ,KR7468510003,삼성스팩9호,KOSDAQ,SPAC(소속부없음),2040,1,5,0.25,2035,2045,2035,48761,99482505,22542000000,11050000,KSQ
214310.KQ,KR7214310005,에스엘에너지,KOSDAQ,투자주의환기종목(소속부없음),306,0,0,0.0,0,0,0,0,0,22516276518,73582603,KSQ
067770.KQ,KR7067770008,세진티에스,KOSDAQ,중견기업부,2680,2,-20,-0.74,2700,2730,2655,13836,37250795,22502869240,8396593,KSQ
419270.KQ,KR7419270004,신영스팩7호,KOSDAQ,SPAC(소속부없음),5200,0,0,0.0,0,0,0,0,0,22386000000,4305000,KSQ
168490.KS,KR7168490001,한국패러랠,KOSPI,,277,2,-1,-0.36,278,280,267,1343782,366237303,22165540000,80020000,STK
223310.KQ,KR7223310004,딥마인드,KOSDAQ,중견기업부,1407,1,26,1.88,1381,1418,1381,38109,53481268,22132631997,15730371,KSQ
070300.KQ,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,3000,2,-25,-0.83,3020,3020,2900,18502,55001370,22098222000,7366074,KSQ
071460.KQ,KR7071460000,위니아,KOSDAQ,관리종목(소속부없음),613,0,0,0.0,0,0,0,0,0,22047951835,35967295,KSQ
115570.KQ,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2760,1,40,1.47,2740,2785,2600,32601,88323905,22037242080,7984508,KSQ
217620.KQ,KR7217620004,디딤이앤에프,KOSDAQ,관리종목(소속부없음),381,0,0,0.0,0,0,0,0,0,22001687010,57747210,KSQ
070590.KQ,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1585,2,-40,-2.46,1625,1640,1576,93560,149845605,21999040785,13879521,KSQ
011080.KQ,KR7011080009,형지I&C,KOSDAQ,중견기업부,858,2,-7,-0.81,865,870,855,53338,46034509,21881885454,25503363,KSQ
066430.KQ,KR7066430000,와이오엠,KOSDAQ,투자주의환기종목(소속부없음),558,2,-25,-4.29,554,580,532,878242,483943717,21847639608,39153476,KSQ
050090.KQ,KR7050090000,비케이홀딩스,KOSDAQ,중견기업부,1104,1,49,4.64,1055,1117,1034,336069,363075580,21842347440,19784735,KSQ
002355.KS,KR7002351005,넥센타이어1우B,KOSPI,,3355,2,-30,-0.89,3410,3410,3315,28522,95162900,21807500000,6500000,STK
106240.KQ,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,1349,2,-15,-1.1,1364,1364,1348,69616,94142688,21480203893,15923057,KSQ
026910.KQ,KR7026910000,광진실업,KOSDAQ,중견기업부,3345,1,65,1.98,3280,3360,3270,8626,28578985,21426079725,6405405,KSQ
